subscription_id,user_id,subscription_type,subscription_start_date,subscription_end_date,payment_method,premium_offer_shown,premium_offer_clicked,upgraded_to_premium
SUB_2324,USR_09399,Monthly Premium,2025-02-15,2025-03-17,Credit Card,1,1,1
SUB_2325,USR_03975,Monthly Premium,2025-05-04,,Apple Pay,1,1,1
SUB_2326,USR_05048,Monthly Premium,2025-05-05,,Credit Card,1,1,1
SUB_2327,USR_04688,Annual Premium,2025-05-22,2025-06-21,Credit Card,1,1,1
SUB_2328,USR_07493,Monthly Premium,2025-05-25,,Apple Pay,1,1,1
SUB_2329,USR_03295,Monthly Premium,2025-01-17,,Apple Pay,1,1,1
SUB_2330,USR_03592,Annual Premium,2025-01-11,,Credit Card,1,1,1
SUB_2331,USR_06176,Monthly Premium,2025-04-26,2025-05-26,Credit Card,1,1,1
SUB_2332,USR_04680,Monthly Premium,2025-05-26,,Apple Pay,1,1,1
SUB_2333,USR_00195,Monthly Premium,2025-05-12,,Apple Pay,1,1,1
SUB_2334,USR_08083,Annual Premium,2025-04-26,,Apple Pay,1,0,1
SUB_2335,USR_09819,Monthly Premium,2025-05-13,,Credit Card,1,1,1
SUB_2336,USR_02861,Monthly Premium,2025-05-18,2025-06-17,Google Pay,1,1,1
SUB_2337,USR_08307,Monthly Premium,2025-05-23,,Credit Card,1,1,1
SUB_2338,USR_03604,Monthly Premium,2025-06-01,2025-07-01,Apple Pay,1,1,1
SUB_2339,USR_04153,Monthly Premium,2025-07-03,2025-08-02,Credit Card,1,1,1
SUB_2340,USR_03275,Monthly Premium,2025-05-25,,Credit Card,1,1,1
SUB_2341,USR_02152,Annual Premium,2025-06-20,,Credit Card,1,1,1
SUB_2342,USR_07227,Monthly Premium,2025-07-03,,Google Pay,1,1,1
SUB_2343,USR_03180,Monthly Premium,2025-06-18,2025-07-18,Credit Card,1,1,1
SUB_2344,USR_05829,Monthly Premium,2025-04-17,,Apple Pay,1,0,1
SUB_2345,USR_04052,Monthly Premium,2025-03-08,,Google Pay,1,1,1
SUB_2346,USR_06034,Monthly Premium,2025-03-29,,Credit Card,1,0,1
SUB_2347,USR_05838,Monthly Premium,2025-04-24,,Credit Card,1,1,1
SUB_2348,USR_06250,Monthly Premium,2025-06-22,,Credit Card,1,1,1
SUB_2349,USR_09438,Monthly Premium,2025-03-25,2025-04-24,Credit Card,1,1,1
SUB_2350,USR_01651,Monthly Premium,2025-03-10,2025-04-09,Apple Pay,1,0,1
SUB_2351,USR_07058,Annual Premium,2025-01-28,2025-02-27,PayPal,1,1,1
SUB_2352,USR_08183,Monthly Premium,2025-04-19,,Apple Pay,1,1,1
SUB_2353,USR_07312,Annual Premium,2025-04-24,,Credit Card,1,1,1
SUB_2354,USR_01621,Monthly Premium,2025-02-21,,Credit Card,1,1,1
SUB_2355,USR_04201,Monthly Premium,2025-06-20,2025-07-20,PayPal,1,1,1
SUB_2356,USR_00990,Monthly Premium,2025-04-09,,Credit Card,1,1,1
SUB_2357,USR_01999,Monthly Premium,2025-01-24,2025-02-23,Credit Card,1,1,1
SUB_2358,USR_06424,Monthly Premium,2025-03-15,,Credit Card,1,1,1
SUB_2359,USR_08385,Monthly Premium,2025-03-16,,Credit Card,1,1,1
SUB_2360,USR_02216,Monthly Premium,2025-03-17,2025-04-16,Credit Card,1,1,1
SUB_2361,USR_06275,Monthly Premium,2025-06-24,,Apple Pay,1,1,1
SUB_2362,USR_04283,Monthly Premium,2025-03-01,,Apple Pay,1,1,1
SUB_2363,USR_06393,Monthly Premium,2025-06-01,2025-07-01,Google Pay,1,1,1
SUB_2364,USR_01307,Monthly Premium,2025-01-13,2025-02-12,Credit Card,1,1,1
SUB_2365,USR_07063,Monthly Premium,2025-03-09,,Credit Card,1,1,1
SUB_2366,USR_05788,Annual Premium,2025-01-28,2025-02-27,Credit Card,1,1,1
SUB_2367,USR_07319,Monthly Premium,2025-05-03,,Credit Card,1,1,1
SUB_2368,USR_00677,Monthly Premium,2025-06-14,2025-07-14,Google Pay,1,0,1
SUB_2369,USR_06721,Annual Premium,2025-03-01,,Credit Card,1,1,1
SUB_2370,USR_08605,Monthly Premium,2025-02-01,,PayPal,1,1,1
SUB_2371,USR_07477,Monthly Premium,2025-02-13,,Apple Pay,1,1,1
SUB_2372,USR_01484,Monthly Premium,2025-06-05,,Credit Card,1,0,1
SUB_2373,USR_05859,Monthly Premium,2025-04-22,,Apple Pay,1,1,1
SUB_2374,USR_01280,Monthly Premium,2025-05-18,2025-06-17,PayPal,1,1,1
SUB_2375,USR_09748,Monthly Premium,2025-06-22,,Google Pay,1,1,1
SUB_2376,USR_04324,Monthly Premium,2025-06-25,,Credit Card,1,1,1
SUB_2377,USR_03978,Monthly Premium,2025-05-12,,Google Pay,1,1,1
SUB_2378,USR_09465,Monthly Premium,2025-05-03,,Credit Card,1,1,1
SUB_2379,USR_08286,Monthly Premium,2025-01-23,2025-02-22,Credit Card,1,1,1
SUB_2380,USR_04794,Annual Premium,2025-06-03,2025-07-03,Apple Pay,1,1,1
SUB_2381,USR_04307,Monthly Premium,2025-05-31,,Credit Card,1,1,1
SUB_2382,USR_02575,Monthly Premium,2025-06-07,2025-07-07,Apple Pay,1,0,1
SUB_2383,USR_07932,Monthly Premium,2025-01-21,2025-02-20,Credit Card,1,1,1
SUB_2384,USR_08353,Annual Premium,2025-06-23,,Credit Card,1,1,1
SUB_2385,USR_09886,Monthly Premium,2025-01-17,2025-02-16,Credit Card,1,1,1
SUB_2386,USR_09737,Monthly Premium,2025-05-06,2025-06-05,Credit Card,1,1,1
SUB_2387,USR_08889,Monthly Premium,2025-02-23,2025-03-25,Google Pay,1,0,1
SUB_2388,USR_02897,Monthly Premium,2025-01-06,,Google Pay,1,1,1
SUB_2389,USR_00911,Monthly Premium,2025-01-23,,Credit Card,1,1,1
SUB_2390,USR_09196,Monthly Premium,2025-02-07,2025-03-09,Apple Pay,1,0,1
SUB_2391,USR_06102,Annual Premium,2025-04-12,2025-05-12,Credit Card,1,1,1
SUB_2392,USR_06734,Monthly Premium,2025-01-29,2025-02-28,Credit Card,1,1,1
SUB_2393,USR_05210,Monthly Premium,2025-05-17,,Google Pay,1,0,1
SUB_2394,USR_09987,Annual Premium,2025-05-29,2025-06-28,Google Pay,1,1,1
SUB_2395,USR_08626,Monthly Premium,2025-03-06,,Apple Pay,1,1,1
SUB_2396,USR_08618,Monthly Premium,2025-02-19,2025-03-21,Apple Pay,1,1,1
SUB_2397,USR_00472,Monthly Premium,2025-05-21,,Credit Card,1,1,1
SUB_2398,USR_08771,Monthly Premium,2025-01-31,,Credit Card,1,1,1
SUB_2399,USR_07683,Monthly Premium,2025-02-18,,Apple Pay,1,1,1
SUB_2400,USR_07731,Monthly Premium,2025-02-21,2025-03-23,Credit Card,1,1,1
SUB_2401,USR_03918,Annual Premium,2025-02-03,,PayPal,1,1,1
SUB_2402,USR_07036,Monthly Premium,2025-02-20,,PayPal,1,1,1
SUB_2403,USR_09593,Monthly Premium,2025-02-09,,Google Pay,1,1,1
SUB_2404,USR_07621,Monthly Premium,2025-03-31,,Apple Pay,1,1,1
SUB_2405,USR_03011,Monthly Premium,2025-06-15,,Credit Card,1,1,1
SUB_2406,USR_06628,Annual Premium,2025-03-26,,Credit Card,1,1,1
SUB_2407,USR_05401,Annual Premium,2025-03-24,,Google Pay,1,1,1
SUB_2408,USR_04812,Monthly Premium,2025-05-19,,PayPal,1,1,1
SUB_2409,USR_06798,Monthly Premium,2025-03-14,2025-04-13,Credit Card,1,1,1
SUB_2410,USR_09536,Monthly Premium,2025-06-07,,Credit Card,1,1,1
SUB_2411,USR_06060,Monthly Premium,2025-01-27,,Credit Card,1,1,1
SUB_2412,USR_00124,Monthly Premium,2025-01-06,,Credit Card,1,0,1
SUB_2413,USR_06881,Monthly Premium,2025-07-06,,PayPal,1,1,1
SUB_2414,USR_04617,Monthly Premium,2025-03-17,,Credit Card,1,1,1
SUB_2415,USR_07797,Monthly Premium,2025-03-18,,Apple Pay,1,1,1
SUB_2416,USR_05284,Monthly Premium,2025-02-01,,Google Pay,1,0,1
SUB_2417,USR_00550,Monthly Premium,2025-03-30,,Credit Card,1,0,1
SUB_2418,USR_02588,Monthly Premium,2025-01-20,,Apple Pay,1,1,1
SUB_2419,USR_06365,Monthly Premium,2025-01-31,,Google Pay,1,1,1
SUB_2420,USR_08573,Monthly Premium,2025-06-14,,Apple Pay,1,1,1
SUB_2421,USR_08230,Monthly Premium,2025-02-12,2025-03-14,Credit Card,1,1,1
SUB_2422,USR_04901,Monthly Premium,2025-04-24,,Credit Card,1,1,1
SUB_2423,USR_03282,Monthly Premium,2025-02-21,,Credit Card,1,1,1
SUB_2424,USR_09692,Monthly Premium,2025-05-31,,Apple Pay,1,1,1
SUB_2425,USR_06088,Monthly Premium,2025-04-05,2025-05-05,Credit Card,1,1,1
SUB_2426,USR_06870,Monthly Premium,2025-01-09,2025-02-08,Credit Card,1,1,1
SUB_2427,USR_02923,Annual Premium,2025-06-09,,Credit Card,1,1,1
SUB_2428,USR_05208,Monthly Premium,2025-01-24,2025-02-23,Credit Card,1,0,1
SUB_2429,USR_03320,Monthly Premium,2025-02-18,,Apple Pay,1,1,1
SUB_2430,USR_06314,Monthly Premium,2025-06-06,,Google Pay,1,1,1
SUB_2431,USR_08280,Monthly Premium,2025-03-01,,PayPal,1,1,1
SUB_2432,USR_04788,Monthly Premium,2025-02-16,,Apple Pay,1,1,1
SUB_2433,USR_00633,Monthly Premium,2025-05-11,,Credit Card,1,1,1
SUB_2434,USR_00056,Monthly Premium,2025-06-29,,Apple Pay,1,1,1
SUB_2435,USR_06495,Monthly Premium,2025-03-18,,Apple Pay,1,1,1
SUB_2436,USR_01725,Annual Premium,2025-01-25,2025-02-24,Apple Pay,1,1,1
SUB_2437,USR_09839,Monthly Premium,2025-03-25,,Credit Card,1,1,1
SUB_2438,USR_05042,Monthly Premium,2025-01-07,,Apple Pay,1,1,1
SUB_2439,USR_05423,Monthly Premium,2025-01-21,2025-02-20,Credit Card,1,1,1
SUB_2440,USR_06837,Annual Premium,2025-05-22,,Credit Card,1,1,1
SUB_2441,USR_08466,Monthly Premium,2025-06-26,,Apple Pay,1,1,1
SUB_2442,USR_02767,Monthly Premium,2025-05-23,2025-06-22,Credit Card,1,1,1
SUB_2443,USR_07311,Monthly Premium,2025-01-20,,Credit Card,1,1,1
SUB_2444,USR_03002,Annual Premium,2025-05-06,2025-06-05,Apple Pay,1,1,1
SUB_2445,USR_04995,Annual Premium,2025-03-11,,Apple Pay,1,1,1
SUB_2446,USR_01761,Monthly Premium,2025-05-25,2025-06-24,Apple Pay,1,1,1
SUB_2447,USR_07632,Monthly Premium,2025-03-20,2025-04-19,Google Pay,1,0,1
SUB_2448,USR_00353,Monthly Premium,2025-01-23,,Apple Pay,1,1,1
SUB_2449,USR_08940,Monthly Premium,2025-02-13,2025-03-15,PayPal,1,1,1
SUB_2450,USR_03016,Annual Premium,2025-05-10,2025-06-09,Credit Card,1,1,1
SUB_2451,USR_06445,Monthly Premium,2025-04-11,,Google Pay,1,1,1
SUB_2452,USR_07198,Monthly Premium,2025-02-04,,PayPal,1,1,1
SUB_2453,USR_06036,Annual Premium,2025-03-22,,Apple Pay,1,1,1
SUB_2454,USR_05588,Monthly Premium,2025-04-22,2025-05-22,Credit Card,1,1,1
SUB_2455,USR_00657,Monthly Premium,2025-02-19,,PayPal,1,1,1
SUB_2456,USR_03364,Monthly Premium,2025-06-04,,Credit Card,1,1,1
SUB_2457,USR_05467,Monthly Premium,2025-03-17,,Apple Pay,1,1,1
SUB_2458,USR_09447,Monthly Premium,2025-02-19,2025-03-21,PayPal,1,1,1
SUB_2459,USR_00717,Annual Premium,2025-04-16,,Credit Card,1,1,1
SUB_2460,USR_07516,Annual Premium,2025-03-01,,Credit Card,1,1,1
SUB_2461,USR_02803,Monthly Premium,2025-01-29,,Apple Pay,1,0,1
SUB_2462,USR_08066,Monthly Premium,2025-06-19,,Credit Card,1,1,1
SUB_2463,USR_07540,Monthly Premium,2025-01-22,,Credit Card,1,1,1
SUB_2464,USR_01102,Monthly Premium,2025-02-12,2025-03-14,Credit Card,1,0,1
SUB_2465,USR_08674,Monthly Premium,2025-02-23,2025-03-25,Credit Card,1,1,1
SUB_2466,USR_09138,Monthly Premium,2025-01-14,,Apple Pay,1,1,1
SUB_2467,USR_08294,Monthly Premium,2025-01-31,,Credit Card,1,1,1
SUB_2468,USR_02424,Monthly Premium,2025-03-30,,Credit Card,1,1,1
SUB_2469,USR_02978,Monthly Premium,2025-05-17,,Credit Card,1,1,1
SUB_2470,USR_08131,Monthly Premium,2025-04-18,2025-05-18,PayPal,1,0,1
SUB_2471,USR_08688,Annual Premium,2025-05-28,,Google Pay,1,1,1
SUB_2472,USR_02412,Monthly Premium,2025-03-05,2025-04-04,Credit Card,1,1,1
SUB_2473,USR_09875,Monthly Premium,2025-03-01,2025-03-31,Credit Card,1,1,1
SUB_2474,USR_03859,Annual Premium,2025-05-10,,Apple Pay,1,1,1
SUB_2475,USR_01450,Annual Premium,2025-02-11,2025-03-13,Credit Card,1,1,1
SUB_2476,USR_09652,Monthly Premium,2025-01-07,,Credit Card,1,1,1
SUB_2477,USR_05739,Annual Premium,2025-02-02,,Credit Card,1,1,1
SUB_2478,USR_07333,Monthly Premium,2025-01-12,,Apple Pay,1,1,1
SUB_2479,USR_03690,Monthly Premium,2025-01-13,,Credit Card,1,1,1
SUB_2480,USR_04674,Monthly Premium,2025-03-25,,Google Pay,1,1,1
SUB_2481,USR_00698,Monthly Premium,2025-02-28,,Credit Card,1,0,1
SUB_2482,USR_00381,Monthly Premium,2025-03-15,,Credit Card,1,1,1
SUB_2483,USR_02488,Monthly Premium,2025-04-25,,Credit Card,1,1,1
SUB_2484,USR_03391,Monthly Premium,2025-06-22,2025-07-22,Credit Card,1,0,1
SUB_2485,USR_03685,Annual Premium,2025-03-21,,Credit Card,1,1,1
SUB_2486,USR_02539,Monthly Premium,2025-03-03,,Credit Card,1,1,1
SUB_2487,USR_09919,Monthly Premium,2025-05-07,,Credit Card,1,1,1
SUB_2488,USR_03804,Monthly Premium,2025-01-15,2025-02-14,Google Pay,1,1,1
SUB_2489,USR_04320,Monthly Premium,2025-03-07,,Credit Card,1,1,1
SUB_2490,USR_03464,Monthly Premium,2025-06-17,2025-07-17,Apple Pay,1,1,1
SUB_2491,USR_04540,Monthly Premium,2025-06-04,,Google Pay,1,1,1
SUB_2492,USR_06660,Monthly Premium,2025-03-27,,Credit Card,1,0,1
SUB_2493,USR_01225,Monthly Premium,2025-04-20,,PayPal,1,1,1
SUB_2494,USR_09287,Monthly Premium,2025-04-03,,Credit Card,1,1,1
SUB_2495,USR_01231,Monthly Premium,2025-05-13,2025-06-12,Credit Card,1,1,1
SUB_2496,USR_05777,Monthly Premium,2025-06-12,,Apple Pay,1,1,1
SUB_2497,USR_04378,Monthly Premium,2025-02-22,,Credit Card,1,1,1
SUB_2498,USR_03250,Monthly Premium,2025-06-04,,PayPal,1,1,1
SUB_2499,USR_04020,Monthly Premium,2025-04-27,,PayPal,1,1,1
SUB_2500,USR_00743,Monthly Premium,2025-04-07,2025-05-07,Google Pay,1,0,1
SUB_2501,USR_02976,Monthly Premium,2025-01-10,2025-02-09,Apple Pay,1,1,1
SUB_2502,USR_03474,Monthly Premium,2025-05-14,,Apple Pay,1,1,1
SUB_2503,USR_06157,Annual Premium,2025-06-02,,Credit Card,1,1,1
SUB_2504,USR_03697,Monthly Premium,2025-05-07,,Credit Card,1,1,1
SUB_2505,USR_01646,Monthly Premium,2025-04-22,,Credit Card,1,1,1
SUB_2506,USR_06506,Monthly Premium,2025-03-15,,Credit Card,1,1,1
SUB_2507,USR_03093,Monthly Premium,2025-05-26,,PayPal,1,1,1
SUB_2508,USR_04599,Monthly Premium,2025-06-13,2025-07-13,Credit Card,1,0,1
SUB_2509,USR_02567,Monthly Premium,2025-03-16,,Apple Pay,1,1,1
SUB_2510,USR_08636,Monthly Premium,2025-02-10,,Credit Card,1,1,1
SUB_2511,USR_00903,Monthly Premium,2025-07-08,,Credit Card,1,1,1
SUB_2512,USR_08316,Monthly Premium,2025-02-02,,Apple Pay,1,1,1
SUB_2513,USR_00799,Monthly Premium,2025-05-31,,Credit Card,1,1,1
SUB_2514,USR_07598,Monthly Premium,2025-05-12,2025-06-11,Credit Card,1,1,1
SUB_2515,USR_01750,Monthly Premium,2025-01-26,,Google Pay,1,1,1
SUB_2516,USR_02887,Annual Premium,2025-06-20,,Google Pay,1,1,1
SUB_2517,USR_00325,Monthly Premium,2025-05-13,,Apple Pay,1,1,1
SUB_2518,USR_02068,Monthly Premium,2025-04-16,,Credit Card,1,1,1
SUB_2519,USR_00586,Monthly Premium,2025-03-21,,Credit Card,1,0,1
SUB_2520,USR_06943,Monthly Premium,2025-06-13,,Credit Card,1,1,1
SUB_2521,USR_06691,Monthly Premium,2025-01-13,,Apple Pay,1,1,1
SUB_2522,USR_09986,Monthly Premium,2025-07-04,,PayPal,1,1,1
SUB_2523,USR_07073,Monthly Premium,2025-01-23,2025-02-22,Apple Pay,1,1,1
SUB_2524,USR_07248,Annual Premium,2025-03-14,2025-04-13,Credit Card,1,0,1
SUB_2525,USR_04234,Monthly Premium,2025-05-19,2025-06-18,Apple Pay,1,1,1
SUB_2526,USR_08652,Annual Premium,2025-04-17,,Apple Pay,1,1,1
SUB_2527,USR_06674,Annual Premium,2025-01-17,,Credit Card,1,1,1
SUB_2528,USR_00783,Monthly Premium,2025-05-16,2025-06-15,Credit Card,1,0,1
SUB_2529,USR_05238,Monthly Premium,2025-02-20,2025-03-22,Google Pay,1,1,1
SUB_2530,USR_07548,Annual Premium,2025-04-25,,Apple Pay,1,1,1
SUB_2531,USR_06695,Monthly Premium,2025-06-20,2025-07-20,Apple Pay,1,1,1
SUB_2532,USR_07302,Monthly Premium,2025-01-09,2025-02-08,Credit Card,1,1,1
SUB_2533,USR_04078,Annual Premium,2025-04-25,2025-05-25,Credit Card,1,1,1
SUB_2534,USR_03337,Monthly Premium,2025-04-30,,Apple Pay,1,1,1
SUB_2535,USR_05275,Monthly Premium,2025-06-19,2025-07-19,Credit Card,1,1,1
SUB_2536,USR_00567,Monthly Premium,2025-04-13,2025-05-13,Credit Card,1,1,1
SUB_2537,USR_05196,Annual Premium,2025-06-11,,Credit Card,1,1,1
SUB_2538,USR_09924,Monthly Premium,2025-01-28,,Credit Card,1,1,1
SUB_2539,USR_07262,Monthly Premium,2025-03-03,,Credit Card,1,0,1
SUB_2540,USR_01523,Monthly Premium,2025-04-04,,Apple Pay,1,1,1
SUB_2541,USR_06080,Annual Premium,2025-02-08,,PayPal,1,1,1
SUB_2542,USR_07342,Annual Premium,2025-04-16,,Credit Card,1,1,1
SUB_2543,USR_00760,Monthly Premium,2025-05-31,2025-06-30,Credit Card,1,1,1
SUB_2544,USR_02669,Monthly Premium,2025-01-11,,Credit Card,1,1,1
SUB_2545,USR_09386,Monthly Premium,2025-02-20,,PayPal,1,1,1
SUB_2546,USR_08019,Monthly Premium,2025-03-25,,Credit Card,1,1,1
SUB_2547,USR_09322,Annual Premium,2025-03-03,,Credit Card,1,1,1
SUB_2548,USR_03559,Annual Premium,2025-03-22,2025-04-21,Credit Card,1,1,1
SUB_2549,USR_08037,Annual Premium,2025-02-15,2025-03-17,Google Pay,1,1,1
SUB_2550,USR_00989,Monthly Premium,2025-04-06,,Credit Card,1,1,1
SUB_2551,USR_08844,Monthly Premium,2025-03-29,,Credit Card,1,1,1
SUB_2552,USR_03256,Monthly Premium,2025-07-03,,Google Pay,1,1,1
SUB_2553,USR_08104,Monthly Premium,2025-07-04,,Credit Card,1,1,1
SUB_2554,USR_06156,Monthly Premium,2025-06-30,2025-07-30,Credit Card,1,1,1
SUB_2555,USR_08499,Monthly Premium,2025-01-10,,Apple Pay,1,1,1
SUB_2556,USR_05589,Monthly Premium,2025-07-01,2025-07-31,PayPal,1,1,1
SUB_2557,USR_06243,Monthly Premium,2025-03-15,2025-04-14,Credit Card,1,1,1
SUB_2558,USR_03722,Monthly Premium,2025-04-26,2025-05-26,Credit Card,1,1,1
SUB_2559,USR_04363,Monthly Premium,2025-02-18,,Apple Pay,1,1,1
SUB_2560,USR_06975,Monthly Premium,2025-06-03,,Google Pay,1,1,1
SUB_2561,USR_02805,Monthly Premium,2025-04-14,,Apple Pay,1,1,1
SUB_2562,USR_01978,Monthly Premium,2025-03-01,,Credit Card,1,0,1
SUB_2563,USR_06899,Monthly Premium,2025-03-08,2025-04-07,Credit Card,1,1,1
SUB_2564,USR_09998,Monthly Premium,2025-01-21,,Google Pay,1,1,1
SUB_2565,USR_05114,Monthly Premium,2025-03-27,2025-04-26,Apple Pay,1,1,1
SUB_2566,USR_08759,Monthly Premium,2025-03-25,,Credit Card,1,1,1
SUB_2567,USR_00482,Annual Premium,2025-05-13,2025-06-12,Apple Pay,1,1,1
SUB_2568,USR_09527,Monthly Premium,2025-05-20,2025-06-19,Credit Card,1,1,1
SUB_2569,USR_09167,Monthly Premium,2025-03-03,2025-04-02,Apple Pay,1,1,1
SUB_2570,USR_03107,Monthly Premium,2025-02-08,2025-03-10,Apple Pay,1,1,1
SUB_2571,USR_05152,Annual Premium,2025-01-23,2025-02-22,Credit Card,1,1,1
SUB_2572,USR_03936,Monthly Premium,2025-03-03,,Google Pay,1,1,1
SUB_2573,USR_02246,Monthly Premium,2025-01-29,,Google Pay,1,1,1
SUB_2574,USR_04134,Monthly Premium,2025-03-09,,Credit Card,1,1,1
SUB_2575,USR_07887,Annual Premium,2025-06-17,2025-07-17,Apple Pay,1,1,1
SUB_2576,USR_02146,Monthly Premium,2025-06-06,,Credit Card,1,1,1
SUB_2577,USR_06154,Monthly Premium,2025-07-05,,Google Pay,1,1,1
SUB_2578,USR_05387,Monthly Premium,2025-06-04,2025-07-04,Credit Card,1,1,1
SUB_2579,USR_03917,Monthly Premium,2025-06-23,,Credit Card,1,1,1
SUB_2580,USR_08763,Monthly Premium,2025-05-09,,Credit Card,1,1,1
SUB_2581,USR_08325,Annual Premium,2025-01-21,,Credit Card,1,1,1
SUB_2582,USR_07594,Monthly Premium,2025-02-06,2025-03-08,Credit Card,1,1,1
SUB_2583,USR_07072,Annual Premium,2025-01-31,,Google Pay,1,1,1
SUB_2584,USR_03332,Monthly Premium,2025-02-13,2025-03-15,Credit Card,1,1,1
SUB_2585,USR_01685,Monthly Premium,2025-01-26,2025-02-25,Google Pay,1,1,1
SUB_2586,USR_02108,Monthly Premium,2025-06-12,,Google Pay,1,1,1
SUB_2587,USR_08792,Annual Premium,2025-06-20,2025-07-20,PayPal,1,1,1
SUB_2588,USR_03545,Monthly Premium,2025-06-28,2025-07-28,Credit Card,1,1,1
SUB_2589,USR_00626,Monthly Premium,2025-03-02,2025-04-01,Credit Card,1,1,1
SUB_2590,USR_01495,Monthly Premium,2025-03-09,,Apple Pay,1,1,1
SUB_2591,USR_09649,Annual Premium,2025-02-06,2025-03-08,Credit Card,1,1,1
SUB_2592,USR_01173,Monthly Premium,2025-01-26,,Credit Card,1,1,1
SUB_2593,USR_05420,Monthly Premium,2025-01-26,2025-02-25,Credit Card,1,1,1
SUB_2594,USR_08699,Monthly Premium,2025-01-29,2025-02-28,Credit Card,1,1,1
SUB_2595,USR_07000,Monthly Premium,2025-02-16,2025-03-18,Apple Pay,1,1,1
SUB_2596,USR_09549,Monthly Premium,2025-05-11,,Credit Card,1,1,1
SUB_2597,USR_01272,Monthly Premium,2025-02-05,2025-03-07,Credit Card,1,1,1
SUB_2598,USR_01256,Monthly Premium,2025-02-17,,Credit Card,1,1,1
SUB_2599,USR_02000,Monthly Premium,2025-02-18,,Credit Card,1,0,1
SUB_2600,USR_03968,Monthly Premium,2025-02-25,,Credit Card,1,0,1
SUB_2601,USR_05334,Monthly Premium,2025-05-22,2025-06-21,Credit Card,1,0,1
SUB_2602,USR_02689,Monthly Premium,2025-01-23,2025-02-22,Google Pay,1,1,1
SUB_2603,USR_04409,Monthly Premium,2025-02-05,,Credit Card,1,1,1
SUB_2604,USR_09157,Monthly Premium,2025-07-02,,Credit Card,1,1,1
SUB_2605,USR_02883,Monthly Premium,2025-04-13,,Google Pay,1,0,1
SUB_2606,USR_09105,Monthly Premium,2025-05-11,2025-06-10,Google Pay,1,0,1
SUB_2607,USR_09371,Monthly Premium,2025-01-12,2025-02-11,Credit Card,1,1,1
SUB_2608,USR_04000,Monthly Premium,2025-02-16,,Credit Card,1,1,1
SUB_2609,USR_04383,Monthly Premium,2025-04-09,,Credit Card,1,1,1
SUB_2610,USR_02120,Monthly Premium,2025-02-16,2025-03-18,Credit Card,1,1,1
SUB_2611,USR_04871,Monthly Premium,2025-01-03,2025-02-02,Google Pay,1,1,1
SUB_2612,USR_04603,Monthly Premium,2025-02-17,,PayPal,1,1,1
SUB_2613,USR_04314,Monthly Premium,2025-05-19,,Apple Pay,1,1,1
SUB_2614,USR_09934,Monthly Premium,2025-02-09,,Credit Card,1,1,1
SUB_2615,USR_05494,Monthly Premium,2025-06-24,,Credit Card,1,1,1
SUB_2616,USR_05736,Monthly Premium,2025-04-23,,Credit Card,1,1,1
SUB_2617,USR_07816,Monthly Premium,2025-05-22,2025-06-21,Apple Pay,1,1,1
SUB_2618,USR_06594,Monthly Premium,2025-04-16,,Google Pay,1,1,1
SUB_2619,USR_05433,Monthly Premium,2025-02-13,2025-03-15,Credit Card,1,1,1
SUB_2620,USR_07723,Annual Premium,2025-06-24,,Credit Card,1,1,1
SUB_2621,USR_09795,Monthly Premium,2025-05-06,,Apple Pay,1,1,1
SUB_2622,USR_00621,Annual Premium,2025-02-16,,Apple Pay,1,0,1
SUB_2623,USR_01480,Monthly Premium,2025-01-21,,PayPal,1,1,1
SUB_2624,USR_08736,Monthly Premium,2025-05-20,,Google Pay,1,1,1
SUB_2625,USR_07290,Monthly Premium,2025-01-20,2025-02-19,Credit Card,1,0,1
SUB_2626,USR_05160,Monthly Premium,2025-03-21,2025-04-20,Credit Card,1,1,1
SUB_2627,USR_01983,Monthly Premium,2025-06-04,2025-07-04,Credit Card,1,1,1
SUB_2628,USR_09334,Monthly Premium,2025-02-14,,Credit Card,1,1,1
SUB_2629,USR_02222,Monthly Premium,2025-05-31,,Google Pay,1,0,1
SUB_2630,USR_04889,Annual Premium,2025-04-02,,Credit Card,1,0,1
SUB_2631,USR_03052,Monthly Premium,2025-03-07,,Credit Card,1,1,1
SUB_2632,USR_04148,Monthly Premium,2025-02-02,,Apple Pay,1,1,1
SUB_2633,USR_00315,Monthly Premium,2025-01-06,2025-02-05,Credit Card,1,1,1
SUB_2634,USR_00020,Monthly Premium,2025-04-03,2025-05-03,Credit Card,1,1,1
SUB_2635,USR_04546,Monthly Premium,2025-05-17,2025-06-16,Credit Card,1,0,1
SUB_2636,USR_05641,Monthly Premium,2025-03-13,2025-04-12,Credit Card,1,1,1
SUB_2637,USR_01687,Monthly Premium,2025-01-29,,Credit Card,1,1,1
SUB_2638,USR_04243,Monthly Premium,2025-01-28,2025-02-27,PayPal,1,1,1
SUB_2639,USR_09832,Monthly Premium,2025-02-21,2025-03-23,PayPal,1,1,1
SUB_2640,USR_06027,Monthly Premium,2025-02-23,,Credit Card,1,1,1
SUB_2641,USR_06021,Monthly Premium,2025-06-22,,Apple Pay,1,1,1
SUB_2642,USR_04406,Monthly Premium,2025-05-27,,Credit Card,1,1,1
SUB_2643,USR_05732,Monthly Premium,2025-04-12,2025-05-12,Google Pay,1,1,1
SUB_2644,USR_02064,Monthly Premium,2025-06-11,,Apple Pay,1,1,1
SUB_2645,USR_01093,Annual Premium,2025-02-07,,PayPal,1,1,1
SUB_2646,USR_02400,Monthly Premium,2025-03-09,,Credit Card,1,1,1
