user_id,total_sessions,returned_next_day,returned_after_7_days,returned_after_30_days,days_until_last_session,churned,churn_reason
USR_08410,15,0,0,0,44,0,Not Churned
USR_08411,7,0,0,0,9,0,Not Churned
USR_08412,2,0,0,0,1,1,Slow response times
USR_08413,17,0,0,1,69,0,Not Churned
USR_08414,8,0,0,0,8,0,Not Churned
USR_08415,26,0,0,1,24,0,Not Churned
USR_08416,1,0,0,0,0,1,Found another app
USR_08417,42,0,0,1,63,0,Not Churned
USR_08418,2,0,0,0,1,1,Too expensive
USR_08419,3,0,0,0,11,1,Too expensive
USR_08420,11,0,0,0,83,0,Not Churned
USR_08421,16,0,0,1,30,0,Not Churned
USR_08422,9,0,0,0,14,0,Not Churned
USR_08423,33,0,0,1,100,0,Not Churned
USR_08424,21,0,0,1,64,0,Not Churned
USR_08425,11,0,0,0,71,0,Not Churned
USR_08426,9,0,0,0,5,0,Not Churned
USR_08427,19,0,0,1,78,0,Not Churned
USR_08428,27,0,0,1,118,0,Not Churned
USR_08429,22,0,0,1,77,0,Not Churned
USR_08430,7,0,0,0,8,0,Not Churned
USR_08431,23,0,0,1,74,0,Not Churned
USR_08432,19,0,0,1,90,0,Not Churned
USR_08433,12,0,0,0,118,0,Not Churned
USR_08434,67,0,0,1,118,0,Not Churned
USR_08435,13,0,0,0,47,0,Not Churned
USR_08436,35,0,0,1,99,0,Not Churned
USR_08437,24,0,0,1,111,0,Not Churned
USR_08438,0,0,0,0,1,1,Just trying it out
USR_08439,5,0,0,0,6,0,Not Churned
USR_08440,13,0,0,0,71,0,Not Churned
USR_08441,7,0,0,0,16,0,Not Churned
USR_08442,39,0,0,1,31,0,Not Churned
USR_08443,12,0,0,0,37,0,Not Churned
USR_08444,28,0,0,1,90,0,Not Churned
USR_08445,4,0,0,0,15,1,Too expensive
USR_08446,33,0,0,1,90,0,Not Churned
USR_08447,13,0,0,0,113,0,Not Churned
USR_08448,1,0,0,0,1,1,AI responses unhelpful
USR_08449,11,0,0,0,69,0,Not Churned
USR_08450,60,0,0,1,48,0,Not Churned
USR_08451,50,0,0,1,69,0,Not Churned
USR_08452,0,0,0,0,2,1,App crashes/Bugs
USR_08453,5,0,0,0,4,0,Not Churned
USR_08454,36,0,0,1,67,0,Not Churned
USR_08455,1,0,0,0,1,1,Slow response times
USR_08456,63,0,0,1,36,0,Not Churned
USR_08457,11,0,0,0,73,0,Not Churned
USR_08458,5,0,0,0,14,0,Not Churned
USR_08459,1,0,0,0,1,1,Just trying it out
USR_08460,23,0,0,1,26,0,Not Churned
USR_08461,95,0,0,1,37,0,Not Churned
USR_08462,5,0,0,0,13,0,Not Churned
USR_08463,16,0,0,1,53,0,Not Churned
USR_08464,36,0,0,1,82,0,Not Churned
USR_08465,20,0,0,1,36,0,Not Churned
USR_08466,9,0,0,0,10,0,Not Churned
USR_08467,36,0,0,1,90,0,Not Churned
USR_08468,2,0,0,0,2,1,Too expensive
USR_08469,10,0,0,0,10,0,Not Churned
USR_08470,11,0,0,0,68,0,Not Churned
USR_08471,30,0,0,1,60,0,Not Churned
USR_08472,1,0,0,0,0,1,Found another app
USR_08473,17,0,0,1,106,0,Not Churned
USR_08474,16,0,0,1,67,0,Not Churned
USR_08475,1,0,0,0,2,1,App crashes/Bugs
USR_08476,2,0,0,0,0,1,Too expensive
USR_08477,2,0,0,0,1,1,Slow response times
USR_08478,110,0,0,1,80,0,Not Churned
USR_08479,57,0,0,1,101,0,Not Churned
USR_08480,8,0,0,0,11,0,Not Churned
USR_08481,18,0,0,1,92,0,Not Churned
USR_08482,27,0,0,1,81,0,Not Churned
USR_08483,48,0,0,1,23,0,Not Churned
USR_08484,1,0,0,0,1,1,Too expensive
USR_08485,15,0,0,0,36,0,Not Churned
USR_08486,3,0,0,0,18,1,AI responses unhelpful
USR_08487,14,0,0,0,53,0,Not Churned
USR_08488,33,0,0,1,40,0,Not Churned
USR_08489,0,0,0,0,1,1,Slow response times
USR_08490,22,0,0,1,63,0,Not Churned
USR_08491,17,0,0,1,42,0,Not Churned
USR_08492,2,0,0,0,1,1,Found another app
USR_08493,4,0,0,0,12,1,AI responses unhelpful
USR_08494,14,0,0,0,61,0,Not Churned
USR_08495,22,0,0,1,48,0,Not Churned
USR_08496,15,0,0,0,65,0,Not Churned
USR_08497,0,0,0,0,1,1,Slow response times
USR_08498,2,0,0,0,2,1,Too expensive
USR_08499,41,0,0,1,118,0,Not Churned
USR_08500,31,0,0,1,110,0,Not Churned
USR_08501,0,0,0,0,1,1,AI responses unhelpful
USR_08502,12,0,0,0,88,0,Not Churned
USR_08503,5,0,0,0,18,0,Not Churned
USR_08504,36,0,0,1,78,0,Not Churned
USR_08505,3,0,0,0,19,1,AI responses unhelpful
USR_08506,1,0,0,0,0,1,App crashes/Bugs
USR_08507,22,0,0,1,71,0,Not Churned
USR_08508,29,0,0,1,37,0,Not Churned
USR_08509,1,0,0,0,2,1,Found another app
USR_08510,5,0,0,0,5,0,Not Churned
USR_08511,7,0,0,0,4,0,Not Churned
USR_08512,24,0,0,1,35,0,Not Churned
USR_08513,2,0,0,0,2,1,App crashes/Bugs
USR_08514,1,0,0,0,0,1,Just trying it out
USR_08515,3,0,0,0,6,1,Just trying it out
USR_08516,57,0,0,1,44,0,Not Churned
USR_08517,9,0,0,0,18,0,Not Churned
USR_08518,14,0,0,0,51,0,Not Churned
USR_08519,28,0,0,1,61,0,Not Churned
USR_08520,12,0,0,0,67,0,Not Churned
USR_08521,11,0,0,0,31,0,Not Churned
USR_08522,31,0,0,1,21,0,Not Churned
USR_08523,5,0,0,0,15,0,Not Churned
USR_08524,3,0,0,0,18,1,Slow response times
USR_08525,0,0,0,0,2,1,Found another app
USR_08526,30,0,0,1,89,0,Not Churned
USR_08527,11,0,0,0,43,0,Not Churned
USR_08528,6,0,0,0,12,0,Not Churned
USR_08529,32,0,0,1,56,0,Not Churned
USR_08530,21,0,0,1,22,0,Not Churned
USR_08531,0,0,0,0,1,1,App crashes/Bugs
USR_08532,13,0,0,0,57,0,Not Churned
USR_08533,4,0,0,0,18,1,Just trying it out
USR_08534,13,0,0,0,104,0,Not Churned
USR_08535,3,0,0,0,7,1,Slow response times
USR_08536,17,0,0,1,29,0,Not Churned
USR_08537,24,0,0,1,71,0,Not Churned
USR_08538,2,0,0,0,0,1,Slow response times
USR_08539,4,0,0,0,8,1,AI responses unhelpful
USR_08540,18,0,0,1,69,0,Not Churned
USR_08541,18,0,0,1,95,0,Not Churned
USR_08542,13,0,0,0,85,0,Not Churned
USR_08543,2,0,0,0,1,1,AI responses unhelpful
USR_08544,3,0,0,0,18,1,AI responses unhelpful
USR_08545,37,0,0,1,23,0,Not Churned
USR_08546,25,0,0,1,81,0,Not Churned
USR_08547,53,0,0,1,108,0,Not Churned
USR_08548,5,0,0,0,6,0,Not Churned
USR_08549,9,0,0,0,5,0,Not Churned
USR_08550,4,0,0,0,16,1,Just trying it out
USR_08551,8,0,0,0,4,0,Not Churned
USR_08552,23,0,0,1,66,0,Not Churned
USR_08553,4,0,0,0,19,1,Just trying it out
USR_08554,3,0,0,0,10,1,Found another app
USR_08555,21,0,0,1,54,0,Not Churned
USR_08556,17,0,0,1,74,0,Not Churned
USR_08557,24,0,0,1,84,0,Not Churned
USR_08558,19,0,0,1,72,0,Not Churned
USR_08559,7,0,0,0,6,0,Not Churned
USR_08560,2,0,0,0,1,1,AI responses unhelpful
USR_08561,15,0,0,0,33,0,Not Churned
USR_08562,30,0,0,1,41,0,Not Churned
USR_08563,3,0,0,0,7,1,Just trying it out
USR_08564,18,0,0,1,40,0,Not Churned
USR_08565,5,0,0,0,12,0,Not Churned
USR_08566,10,0,0,0,15,0,Not Churned
USR_08567,0,0,0,0,1,1,Just trying it out
USR_08568,4,0,0,0,9,1,Too expensive
USR_08569,14,0,0,0,80,0,Not Churned
USR_08570,3,0,0,0,10,1,App crashes/Bugs
USR_08571,6,0,0,0,10,0,Not Churned
USR_08572,3,0,0,0,4,1,Slow response times
USR_08573,3,0,0,0,13,1,AI responses unhelpful
USR_08574,61,0,0,1,110,0,Not Churned
USR_08575,14,0,0,0,112,0,Not Churned
USR_08576,7,0,0,0,4,0,Not Churned
USR_08577,8,0,0,0,17,0,Not Churned
USR_08578,9,0,0,0,6,0,Not Churned
USR_08579,11,0,0,0,93,0,Not Churned
USR_08580,0,0,0,0,2,1,AI responses unhelpful
USR_08581,6,0,0,0,4,0,Not Churned
USR_08582,70,0,0,1,88,0,Not Churned
USR_08583,1,0,0,0,2,1,AI responses unhelpful
USR_08584,0,0,0,0,0,1,Just trying it out
USR_08585,11,0,0,0,65,0,Not Churned
USR_08586,4,0,0,0,6,1,Just trying it out
USR_08587,16,0,0,1,101,0,Not Churned
USR_08588,54,0,0,1,76,0,Not Churned
USR_08589,4,0,0,0,17,1,Too expensive
USR_08590,8,0,0,0,10,0,Not Churned
USR_08591,23,0,0,1,63,0,Not Churned
USR_08592,2,0,0,0,2,1,Too expensive
USR_08593,19,0,0,1,99,0,Not Churned
USR_08594,7,0,0,0,10,0,Not Churned
USR_08595,14,0,0,0,38,0,Not Churned
USR_08596,10,0,0,0,13,0,Not Churned
USR_08597,14,0,0,0,108,0,Not Churned
USR_08598,12,0,0,0,71,0,Not Churned
USR_08599,0,0,0,0,0,1,Just trying it out
USR_08600,10,0,0,0,18,0,Not Churned
USR_08601,19,0,0,1,52,0,Not Churned
USR_08602,39,0,0,1,57,0,Not Churned
USR_08603,17,0,0,1,68,0,Not Churned
USR_08604,34,0,0,1,70,0,Not Churned
USR_08605,13,0,0,0,95,0,Not Churned
USR_08606,5,0,0,0,8,0,Not Churned
USR_08607,19,0,0,1,46,0,Not Churned
USR_08608,11,0,0,0,62,0,Not Churned
USR_08609,0,0,0,0,2,1,Too expensive
USR_08610,7,0,0,0,8,0,Not Churned
USR_08611,42,0,0,1,34,0,Not Churned
USR_08612,65,0,0,1,73,0,Not Churned
USR_08613,14,0,0,0,27,0,Not Churned
USR_08614,19,0,0,1,69,0,Not Churned
USR_08615,0,0,0,0,1,1,Found another app
USR_08616,8,0,0,0,8,0,Not Churned
USR_08617,25,0,0,1,65,0,Not Churned
USR_08618,15,0,0,0,106,0,Not Churned
USR_08619,26,0,0,1,111,0,Not Churned
USR_08620,16,0,0,1,83,0,Not Churned
USR_08621,13,0,0,0,45,0,Not Churned
USR_08622,38,0,0,1,81,0,Not Churned
USR_08623,11,0,0,0,39,0,Not Churned
USR_08624,38,0,0,1,94,0,Not Churned
USR_08625,1,0,0,0,0,1,Found another app
USR_08626,35,0,0,1,82,0,Not Churned
USR_08627,3,0,0,0,7,1,Just trying it out
USR_08628,19,0,0,1,107,0,Not Churned
USR_08629,2,0,0,0,1,1,Too expensive
USR_08630,1,0,0,0,1,1,AI responses unhelpful
USR_08631,0,0,0,0,2,1,Too expensive
USR_08632,12,0,0,0,88,0,Not Churned
USR_08633,7,0,0,0,11,0,Not Churned
USR_08634,9,0,0,0,5,0,Not Churned
USR_08635,6,0,0,0,13,0,Not Churned
USR_08636,1,0,0,0,1,1,AI responses unhelpful
USR_08637,35,0,0,1,86,0,Not Churned
USR_08638,17,0,0,1,56,0,Not Churned
USR_08639,7,0,0,0,6,0,Not Churned
USR_08640,11,0,0,0,105,0,Not Churned
USR_08641,32,0,0,1,70,0,Not Churned
USR_08642,7,0,0,0,11,0,Not Churned
USR_08643,9,0,0,0,9,0,Not Churned
USR_08644,8,0,0,0,15,0,Not Churned
USR_08645,5,0,0,0,16,0,Not Churned
USR_08646,16,0,0,1,107,0,Not Churned
USR_08647,16,0,0,1,100,0,Not Churned
USR_08648,6,0,0,0,10,0,Not Churned
USR_08649,5,0,0,0,17,0,Not Churned
USR_08650,15,0,0,0,118,0,Not Churned
USR_08651,29,0,0,1,40,0,Not Churned
USR_08652,0,0,0,0,0,1,Found another app
USR_08653,17,0,0,1,45,0,Not Churned
USR_08654,35,0,0,1,70,0,Not Churned
USR_08655,0,0,0,0,1,1,AI responses unhelpful
USR_08656,33,0,0,1,101,0,Not Churned
USR_08657,6,0,0,0,12,0,Not Churned
USR_08658,92,0,0,1,92,0,Not Churned
USR_08659,9,0,0,0,5,0,Not Churned
USR_08660,14,0,0,0,57,0,Not Churned
USR_08661,2,0,0,0,1,1,App crashes/Bugs
USR_08662,3,0,0,0,7,1,App crashes/Bugs
USR_08663,49,0,0,1,51,0,Not Churned
USR_08664,54,0,0,1,117,0,Not Churned
USR_08665,5,0,0,0,13,0,Not Churned
USR_08666,4,0,0,0,14,1,Just trying it out
USR_08667,0,0,0,0,0,1,AI responses unhelpful
USR_08668,36,0,0,1,46,0,Not Churned
USR_08669,41,0,0,1,114,0,Not Churned
USR_08670,2,0,0,0,2,1,Found another app
USR_08671,2,0,0,0,2,1,Slow response times
USR_08672,52,0,0,1,111,0,Not Churned
USR_08673,5,0,0,0,7,0,Not Churned
USR_08674,33,0,0,1,69,0,Not Churned
USR_08675,2,0,0,0,1,1,AI responses unhelpful
USR_08676,1,0,0,0,1,1,AI responses unhelpful
USR_08677,2,0,0,0,0,1,Found another app
USR_08678,14,0,0,0,94,0,Not Churned
USR_08679,2,0,0,0,1,1,Just trying it out
USR_08680,0,0,0,0,2,1,AI responses unhelpful
USR_08681,23,0,0,1,28,0,Not Churned
USR_08682,13,0,0,0,108,0,Not Churned
USR_08683,28,0,0,1,26,0,Not Churned
USR_08684,14,0,0,0,80,0,Not Churned
USR_08685,1,0,0,0,1,1,Slow response times
USR_08686,0,0,0,0,0,1,Too expensive
USR_08687,24,0,0,1,102,0,Not Churned
USR_08688,47,0,0,1,38,0,Not Churned
USR_08689,31,0,0,1,32,0,Not Churned
USR_08690,10,0,0,0,5,0,Not Churned
USR_08691,14,0,0,0,35,0,Not Churned
USR_08692,0,0,0,0,0,1,Too expensive
USR_08693,20,0,0,1,56,0,Not Churned
USR_08694,6,0,0,0,18,0,Not Churned
USR_08695,37,0,0,1,75,0,Not Churned
USR_08696,3,0,0,0,19,1,App crashes/Bugs
USR_08697,4,0,0,0,12,1,Slow response times
USR_08698,2,0,0,0,1,1,Slow response times
USR_08699,7,0,0,0,18,0,Not Churned
USR_08700,1,0,0,0,2,1,Slow response times
USR_08701,1,0,0,0,0,1,AI responses unhelpful
USR_08702,19,0,0,1,69,0,Not Churned
USR_08703,53,0,0,1,22,0,Not Churned
USR_08704,15,0,0,0,96,0,Not Churned
USR_08705,0,0,0,0,1,1,Found another app
USR_08706,8,0,0,0,5,0,Not Churned
USR_08707,5,0,0,0,5,0,Not Churned
USR_08708,9,0,0,0,14,0,Not Churned
USR_08709,4,0,0,0,8,1,App crashes/Bugs
USR_08710,13,0,0,0,69,0,Not Churned
USR_08711,31,0,0,1,112,0,Not Churned
USR_08712,7,0,0,0,14,0,Not Churned
USR_08713,16,0,0,1,115,0,Not Churned
USR_08714,40,0,0,1,46,0,Not Churned
USR_08715,9,0,0,0,14,0,Not Churned
USR_08716,24,0,0,1,22,0,Not Churned
USR_08717,19,0,0,1,40,0,Not Churned
USR_08718,1,0,0,0,0,1,AI responses unhelpful
USR_08719,77,0,0,1,62,0,Not Churned
USR_08720,12,0,0,0,117,0,Not Churned
USR_08721,0,0,0,0,0,1,Slow response times
USR_08722,20,0,0,1,119,0,Not Churned
USR_08723,1,0,0,0,2,1,Just trying it out
USR_08724,7,0,0,0,15,0,Not Churned
USR_08725,6,0,0,0,5,0,Not Churned
USR_08726,6,0,0,0,18,0,Not Churned
USR_08727,20,0,0,1,23,0,Not Churned
USR_08728,26,0,0,1,113,0,Not Churned
USR_08729,14,0,0,0,92,0,Not Churned
USR_08730,15,0,0,0,114,0,Not Churned
USR_08731,4,0,0,0,9,1,Too expensive
USR_08732,0,0,0,0,1,1,Slow response times
USR_08733,10,0,0,0,17,0,Not Churned
USR_08734,0,0,0,0,2,1,Slow response times
USR_08735,21,0,0,1,70,0,Not Churned
USR_08736,14,0,0,0,37,0,Not Churned
USR_08737,60,0,0,1,80,0,Not Churned
USR_08738,3,0,0,0,16,1,Slow response times
USR_08739,13,0,0,0,113,0,Not Churned
USR_08740,2,0,0,0,0,1,Just trying it out
USR_08741,18,0,0,1,64,0,Not Churned
USR_08742,11,0,0,0,94,0,Not Churned
USR_08743,17,0,0,1,27,0,Not Churned
USR_08744,18,0,0,1,97,0,Not Churned
USR_08745,15,0,0,0,26,0,Not Churned
USR_08746,11,0,0,0,61,0,Not Churned
USR_08747,1,0,0,0,2,1,Just trying it out
USR_08748,3,0,0,0,18,1,Just trying it out
USR_08749,5,0,0,0,19,0,Not Churned
USR_08750,11,0,0,0,56,0,Not Churned
USR_08751,5,0,0,0,15,0,Not Churned
USR_08752,4,0,0,0,5,1,Found another app
USR_08753,17,0,0,1,88,0,Not Churned
USR_08754,29,0,0,1,69,0,Not Churned
USR_08755,5,0,0,0,5,0,Not Churned
USR_08756,0,0,0,0,1,1,AI responses unhelpful
USR_08757,14,0,0,0,104,0,Not Churned
USR_08758,4,0,0,0,5,1,AI responses unhelpful
USR_08759,28,0,0,1,60,0,Not Churned
USR_08760,11,0,0,0,114,0,Not Churned
USR_08761,50,0,0,1,65,0,Not Churned
USR_08762,9,0,0,0,16,0,Not Churned
USR_08763,13,0,0,0,26,0,Not Churned
USR_08764,13,0,0,0,114,0,Not Churned
USR_08765,5,0,0,0,5,0,Not Churned
USR_08766,0,0,0,0,0,1,Too expensive
USR_08767,18,0,0,1,35,0,Not Churned
USR_08768,31,0,0,1,46,0,Not Churned
USR_08769,24,0,0,1,102,0,Not Churned
USR_08770,5,0,0,0,14,0,Not Churned
USR_08771,28,0,0,1,78,0,Not Churned
USR_08772,18,0,0,1,111,0,Not Churned
USR_08773,23,0,0,1,102,0,Not Churned
USR_08774,1,0,0,0,1,1,Slow response times
USR_08775,8,0,0,0,8,0,Not Churned
USR_08776,10,0,0,0,8,0,Not Churned
USR_08777,14,0,0,0,90,0,Not Churned
USR_08778,14,0,0,0,90,0,Not Churned
USR_08779,11,0,0,0,68,0,Not Churned
USR_08780,3,0,0,0,18,1,Slow response times
USR_08781,45,0,0,1,102,0,Not Churned
USR_08782,22,0,0,1,68,0,Not Churned
USR_08783,17,0,0,1,91,0,Not Churned
USR_08784,2,0,0,0,0,1,AI responses unhelpful
USR_08785,62,0,0,1,57,0,Not Churned
USR_08786,1,0,0,0,0,1,Found another app
USR_08787,47,0,0,1,29,0,Not Churned
USR_08788,6,0,0,0,14,0,Not Churned
USR_08789,3,0,0,0,17,1,Found another app
USR_08790,7,0,0,0,14,0,Not Churned
USR_08791,30,0,0,1,78,0,Not Churned
USR_08792,8,0,0,0,9,0,Not Churned
USR_08793,9,0,0,0,8,0,Not Churned
USR_08794,20,0,0,1,96,0,Not Churned
USR_08795,11,0,0,0,93,0,Not Churned
USR_08796,15,0,0,0,33,0,Not Churned
USR_08797,2,0,0,0,0,1,Just trying it out
USR_08798,4,0,0,0,19,1,App crashes/Bugs
USR_08799,6,0,0,0,14,0,Not Churned
USR_08800,2,0,0,0,2,1,Found another app
USR_08801,10,0,0,0,12,0,Not Churned
USR_08802,32,0,0,1,106,0,Not Churned
USR_08803,0,0,0,0,2,1,Just trying it out
USR_08804,1,0,0,0,2,1,App crashes/Bugs
USR_08805,20,0,0,1,81,0,Not Churned
USR_08806,7,0,0,0,11,0,Not Churned
USR_08807,26,0,0,1,40,0,Not Churned
USR_08808,45,0,0,1,80,0,Not Churned
USR_08809,1,0,0,0,0,1,Just trying it out
USR_08810,0,0,0,0,1,1,Slow response times
USR_08811,11,0,0,0,30,0,Not Churned
USR_08812,48,0,0,1,113,0,Not Churned
USR_08813,11,0,0,0,73,0,Not Churned
USR_08814,5,0,0,0,13,0,Not Churned
USR_08815,9,0,0,0,7,0,Not Churned
USR_08816,3,0,0,0,6,1,Slow response times
USR_08817,20,0,0,1,77,0,Not Churned
USR_08818,13,0,0,0,119,0,Not Churned
USR_08819,19,0,0,1,40,0,Not Churned
USR_08820,4,0,0,0,6,1,Found another app
USR_08821,28,0,0,1,101,0,Not Churned
USR_08822,45,0,0,1,96,0,Not Churned
USR_08823,54,0,0,1,98,0,Not Churned
USR_08824,14,0,0,0,24,0,Not Churned
USR_08825,7,0,0,0,10,0,Not Churned
USR_08826,12,0,0,0,21,0,Not Churned
USR_08827,20,0,0,1,35,0,Not Churned
USR_08828,11,0,0,0,33,0,Not Churned
USR_08829,26,0,0,1,84,0,Not Churned
USR_08830,3,0,0,0,10,1,Too expensive
USR_08831,18,0,0,1,59,0,Not Churned
USR_08832,7,0,0,0,6,0,Not Churned
USR_08833,32,0,0,1,109,0,Not Churned
USR_08834,9,0,0,0,11,0,Not Churned
USR_08835,5,0,0,0,17,0,Not Churned
USR_08836,4,0,0,0,12,1,App crashes/Bugs
USR_08837,7,0,0,0,12,0,Not Churned
USR_08838,11,0,0,0,45,0,Not Churned
USR_08839,11,0,0,0,97,0,Not Churned
USR_08840,3,0,0,0,16,1,Slow response times
USR_08841,7,0,0,0,4,0,Not Churned
USR_08842,1,0,0,0,2,1,AI responses unhelpful
USR_08843,31,0,0,1,59,0,Not Churned
USR_08844,27,0,0,1,99,0,Not Churned
USR_08845,6,0,0,0,9,0,Not Churned
USR_08846,4,0,0,0,5,1,Too expensive
USR_08847,35,0,0,1,81,0,Not Churned
USR_08848,6,0,0,0,8,0,Not Churned
USR_08849,4,0,0,0,6,1,AI responses unhelpful
USR_08850,41,0,0,1,89,0,Not Churned
USR_08851,34,0,0,1,35,0,Not Churned
USR_08852,0,0,0,0,1,1,Just trying it out
USR_08853,3,0,0,0,13,1,AI responses unhelpful
USR_08854,28,0,0,1,88,0,Not Churned
USR_08855,3,0,0,0,16,1,App crashes/Bugs
USR_08856,21,0,0,1,61,0,Not Churned
USR_08857,1,0,0,0,1,1,Just trying it out
USR_08858,26,0,0,1,83,0,Not Churned
USR_08859,5,0,0,0,12,0,Not Churned
USR_08860,4,0,0,0,11,1,Found another app
USR_08861,28,0,0,1,113,0,Not Churned
USR_08862,15,0,0,0,34,0,Not Churned
USR_08863,1,0,0,0,0,1,AI responses unhelpful
USR_08864,16,0,0,1,87,0,Not Churned
USR_08865,13,0,0,0,51,0,Not Churned
USR_08866,13,0,0,0,104,0,Not Churned
USR_08867,6,0,0,0,16,0,Not Churned
USR_08868,1,0,0,0,0,1,Just trying it out
USR_08869,19,0,0,1,79,0,Not Churned
USR_08870,16,0,0,1,82,0,Not Churned
USR_08871,0,0,0,0,2,1,Just trying it out
USR_08872,30,0,0,1,63,0,Not Churned
USR_08873,0,0,0,0,2,1,AI responses unhelpful
USR_08874,20,0,0,1,113,0,Not Churned
USR_08875,3,0,0,0,12,1,Slow response times
USR_08876,64,0,0,1,75,0,Not Churned
USR_08877,41,0,0,1,104,0,Not Churned
USR_08878,6,0,0,0,8,0,Not Churned
USR_08879,0,0,0,0,1,1,Too expensive
USR_08880,0,0,0,0,0,1,Found another app
USR_08881,22,0,0,1,89,0,Not Churned
USR_08882,2,0,0,0,0,1,AI responses unhelpful
USR_08883,25,0,0,1,88,0,Not Churned
USR_08884,24,0,0,1,115,0,Not Churned
USR_08885,3,0,0,0,6,1,App crashes/Bugs
USR_08886,17,0,0,1,44,0,Not Churned
USR_08887,25,0,0,1,71,0,Not Churned
USR_08888,19,0,0,1,73,0,Not Churned
USR_08889,5,0,0,0,11,0,Not Churned
USR_08890,11,0,0,0,42,0,Not Churned
USR_08891,1,0,0,0,1,1,Just trying it out
USR_08892,10,0,0,0,10,0,Not Churned
USR_08893,7,0,0,0,14,0,Not Churned
USR_08894,21,0,0,1,33,0,Not Churned
USR_08895,0,0,0,0,0,1,Just trying it out
USR_08896,10,0,0,0,17,0,Not Churned
USR_08897,23,0,0,1,63,0,Not Churned
USR_08898,14,0,0,0,99,0,Not Churned
USR_08899,4,0,0,0,16,1,Just trying it out
USR_08900,18,0,0,1,54,0,Not Churned
USR_08901,81,0,0,1,79,0,Not Churned
USR_08902,1,0,0,0,1,1,Just trying it out
USR_08903,4,0,0,0,9,1,Just trying it out
USR_08904,6,0,0,0,4,0,Not Churned
USR_08905,16,0,0,1,111,0,Not Churned
USR_08906,11,0,0,0,87,0,Not Churned
USR_08907,0,0,0,0,1,1,Slow response times
USR_08908,2,0,0,0,1,1,Just trying it out
USR_08909,47,0,0,1,92,0,Not Churned
USR_08910,2,0,0,0,0,1,App crashes/Bugs
USR_08911,8,0,0,0,10,0,Not Churned
USR_08912,19,0,0,1,105,0,Not Churned
USR_08913,10,0,0,0,16,0,Not Churned
USR_08914,3,0,0,0,14,1,Found another app
USR_08915,6,0,0,0,5,0,Not Churned
USR_08916,7,0,0,0,18,0,Not Churned
USR_08917,9,0,0,0,14,0,Not Churned
USR_08918,2,0,0,0,0,1,Slow response times
USR_08919,30,0,0,1,64,0,Not Churned
USR_08920,27,0,0,1,70,0,Not Churned
USR_08921,1,0,0,0,2,1,Found another app
USR_08922,25,0,0,1,94,0,Not Churned
USR_08923,24,0,0,1,116,0,Not Churned
USR_08924,46,0,0,1,33,0,Not Churned
USR_08925,24,0,0,1,58,0,Not Churned
USR_08926,40,0,0,1,28,0,Not Churned
USR_08927,35,0,0,1,52,0,Not Churned
USR_08928,1,0,0,0,1,1,Too expensive
USR_08929,31,0,0,1,69,0,Not Churned
USR_08930,14,0,0,0,60,0,Not Churned
USR_08931,13,0,0,0,22,0,Not Churned
USR_08932,25,0,0,1,89,0,Not Churned
USR_08933,0,0,0,0,1,1,Found another app
USR_08934,1,0,0,0,1,1,AI responses unhelpful
USR_08935,13,0,0,0,26,0,Not Churned
USR_08936,12,0,0,0,74,0,Not Churned
USR_08937,5,0,0,0,4,0,Not Churned
USR_08938,6,0,0,0,9,0,Not Churned
USR_08939,24,0,0,1,29,0,Not Churned
USR_08940,1,0,0,0,1,1,Slow response times
USR_08941,7,0,0,0,11,0,Not Churned
USR_08942,8,0,0,0,11,0,Not Churned
USR_08943,10,0,0,0,5,0,Not Churned
USR_08944,2,0,0,0,1,1,App crashes/Bugs
USR_08945,21,0,0,1,91,0,Not Churned
USR_08946,0,0,0,0,2,1,Slow response times
USR_08947,11,0,0,0,86,0,Not Churned
USR_08948,3,0,0,0,8,1,Slow response times
USR_08949,3,0,0,0,6,1,Found another app
USR_08950,20,0,0,1,36,0,Not Churned
USR_08951,63,0,0,1,67,0,Not Churned
USR_08952,5,0,0,0,18,0,Not Churned
USR_08953,16,0,0,1,56,0,Not Churned
USR_08954,1,0,0,0,0,1,Too expensive
USR_08955,12,0,0,0,56,0,Not Churned
USR_08956,2,0,0,0,0,1,Found another app
USR_08957,27,0,0,1,96,0,Not Churned
USR_08958,14,0,0,0,43,0,Not Churned
USR_08959,5,0,0,0,19,0,Not Churned
USR_08960,6,0,0,0,12,0,Not Churned
USR_08961,35,0,0,1,25,0,Not Churned
USR_08962,26,0,0,1,87,0,Not Churned
USR_08963,4,0,0,0,16,1,Found another app
USR_08964,23,0,0,1,83,0,Not Churned
USR_08965,8,0,0,0,14,0,Not Churned
USR_08966,6,0,0,0,13,0,Not Churned
USR_08967,22,0,0,1,69,0,Not Churned
USR_08968,10,0,0,0,13,0,Not Churned
USR_08969,2,0,0,0,0,1,Just trying it out
USR_08970,1,0,0,0,0,1,Too expensive
USR_08971,30,0,0,1,78,0,Not Churned
USR_08972,18,0,0,1,100,0,Not Churned
USR_08973,37,0,0,1,30,0,Not Churned
USR_08974,7,0,0,0,8,0,Not Churned
USR_08975,16,0,0,1,22,0,Not Churned
USR_08976,30,0,0,1,85,0,Not Churned
USR_08977,2,0,0,0,0,1,Slow response times
USR_08978,0,0,0,0,1,1,AI responses unhelpful
USR_08979,14,0,0,0,57,0,Not Churned
USR_08980,12,0,0,0,110,0,Not Churned
USR_08981,0,0,0,0,1,1,Just trying it out
